DownClass,FavScoreDiffClass,yrdline100Class,TimeSecsClass,counts
4,8,8,47,0.3333333333333333
1,8,8,48,0.4722222222222222
2,8,8,48,0.3783783783783784
3,8,8,48,0.4
4,8,8,48,0.5555555555555556
1,8,8,49,0.527027027027027
2,8,8,49,0.5357142857142857
3,8,8,49,0.5588235294117647
4,8,8,49,0.6153846153846154
1,8,8,50,0.4461538461538462
2,8,8,50,0.5106382978723404
3,8,8,50,0.52
4,8,8,50,0.6428571428571429
1,8,8,51,0.484375
2,8,8,51,0.45454545454545453
3,8,8,51,0.34285714285714286
4,8,8,51,0.38461538461538464
1,8,8,52,0.47761194029850745
2,8,8,52,0.5454545454545454
3,8,8,52,0.5
4,8,8,52,0.6470588235294118
1,8,8,53,0.47619047619047616
2,8,8,53,0.46511627906976744
3,8,8,53,0.5151515151515151
4,8,8,53,0.7272727272727273
1,8,8,54,0.4888888888888889
2,8,8,54,0.5581395348837209
3,8,8,54,0.5238095238095238
4,8,8,54,0.5555555555555556
1,8,8,55,0.5344827586206896
2,8,8,55,0.6
3,8,8,55,0.5714285714285714
4,8,8,55,0.16666666666666666
1,8,8,56,0.41379310344827586
2,8,8,56,0.5294117647058824
3,8,8,56,0.6666666666666666
4,8,8,56,0.6666666666666666
1,8,8,57,0.7142857142857143
2,8,8,57,0.7142857142857143
3,8,8,57,0.6
4,8,8,57,0.6666666666666666
1,8,8,58,0.5
2,8,8,58,0.5
3,8,8,58,0.6666666666666666
4,8,8,58,0.5
1,8,8,59,0.5
2,8,8,59,0.5
3,8,8,59,0.5
4,8,8,59,0.5
1,8,8,60,0.5
2,8,8,60,0.5
3,8,8,60,0.5
4,8,8,60,0.5
1,8,9,0,0.32142857142857145
2,8,9,0,0.42857142857142855
3,8,9,0,0.3
4,8,9,0,0.5
1,8,9,1,0.3333333333333333
2,8,9,1,0.2916666666666667
3,8,9,1,0.42857142857142855
4,8,9,1,0.3333333333333333
1,8,9,2,0.4583333333333333
2,8,9,2,0.4666666666666667
3,8,9,2,0.25
4,8,9,2,0.42857142857142855
1,8,9,3,0.30434782608695654
2,8,9,3,0.23809523809523808
3,8,9,3,0.25
4,8,9,3,0.4444444444444444
1,8,9,4,0.23809523809523808
2,8,9,4,0.21428571428571427
3,8,9,4,0.35294117647058826
4,8,9,4,0.45454545454545453
1,8,9,5,0.3
2,8,9,5,0.38461538461538464
3,8,9,5,0.38461538461538464
4,8,9,5,0.5
1,8,9,6,0.35294117647058826
2,8,9,6,0.375
3,8,9,6,0.3333333333333333
4,8,9,6,0.4
1,8,9,7,0.10526315789473684
2,8,9,7,0.2222222222222222
3,8,9,7,0.2727272727272727
4,8,9,7,0.3
1,8,9,8,0.23809523809523808
2,8,9,8,0.45
3,8,9,8,0.35714285714285715
4,8,9,8,0.2857142857142857
1,8,9,9,0.5294117647058824
2,8,9,9,0.4375
3,8,9,9,0.5555555555555556
4,8,9,9,0.2222222222222222
1,8,9,10,0.44
2,8,9,10,0.29411764705882354
3,8,9,10,0.25
4,8,9,10,0.42857142857142855
1,8,9,11,0.3333333333333333
2,8,9,11,0.35
3,8,9,11,0.3333333333333333
4,8,9,11,0.5
1,8,9,12,0.5652173913043478
2,8,9,12,0.47368421052631576
3,8,9,12,0.375
4,8,9,12,0.4
1,8,9,13,0.5
2,8,9,13,0.4375
3,8,9,13,0.46153846153846156
4,8,9,13,0.45454545454545453
1,8,9,14,0.40625
2,8,9,14,0.30434782608695654
3,8,9,14,0.5789473684210527
4,8,9,14,0.3
1,8,9,15,0.3333333333333333
2,8,9,15,0.3125
3,8,9,15,0.2222222222222222
4,8,9,15,0.7
1,8,9,16,0.28
2,8,9,16,0.45454545454545453
3,8,9,16,0.5625
4,8,9,16,0.2
1,8,9,17,0.47368421052631576
2,8,9,17,0.39285714285714285
3,8,9,17,0.35714285714285715
4,8,9,17,0.375
1,8,9,18,0.25806451612903225
2,8,9,18,0.46153846153846156
3,8,9,18,0.35294117647058826
4,8,9,18,0.2222222222222222
1,8,9,19,0.32
2,8,9,19,0.23809523809523808
3,8,9,19,0.38461538461538464
4,8,9,19,0.5555555555555556
1,8,9,20,0.2727272727272727
2,8,9,20,0.3157894736842105
3,8,9,20,0.5
4,8,9,20,0.5454545454545454
1,8,9,21,0.4
2,8,9,21,0.4166666666666667
3,8,9,21,0.5882352941176471
4,8,9,21,0.2
1,8,9,22,0.38461538461538464
2,8,9,22,0.47368421052631576
3,8,9,22,0.5714285714285714
4,8,9,22,0.42857142857142855
1,8,9,23,0.5806451612903226
2,8,9,23,0.3125
3,8,9,23,0.3157894736842105
4,8,9,23,0.3333333333333333
1,8,9,24,0.25806451612903225
2,8,9,24,0.3125
3,8,9,24,0.35294117647058826
4,8,9,24,0.45454545454545453
1,8,9,25,0.3333333333333333
2,8,9,25,0.29411764705882354
3,8,9,25,0.3333333333333333
4,8,9,25,0.4444444444444444
1,8,9,26,0.5
2,8,9,26,0.4782608695652174
3,8,9,26,0.5714285714285714
4,8,9,26,0.5
1,8,9,27,0.37037037037037035
2,8,9,27,0.17647058823529413
3,8,9,27,0.5
4,8,9,27,0.5714285714285714
1,8,9,28,0.35714285714285715
2,8,9,28,0.25
3,8,9,28,0.42857142857142855
4,8,9,28,0.375
1,8,9,29,0.40476190476190477
2,8,9,29,0.5333333333333333
3,8,9,29,0.6153846153846154
4,8,9,29,0.6
1,8,9,30,0.45454545454545453
2,8,9,30,0.5652173913043478
3,8,9,30,0.6
4,8,9,30,0.5
1,8,9,31,0.5384615384615384
2,8,9,31,0.4782608695652174
3,8,9,31,0.35
4,8,9,31,0.5
1,8,9,32,0.5
2,8,9,32,0.47619047619047616
3,8,9,32,0.5
4,8,9,32,0.5555555555555556
1,8,9,33,0.3870967741935484
2,8,9,33,0.4482758620689655
3,8,9,33,0.45
4,8,9,33,0.47058823529411764
1,8,9,34,0.4090909090909091
2,8,9,34,0.36
3,8,9,34,0.5384615384615384
4,8,9,34,0.5
1,8,9,35,0.4090909090909091
2,8,9,35,0.5454545454545454
3,8,9,35,0.4375
4,8,9,35,0.75
1,8,9,36,0.43333333333333335
2,8,9,36,0.4117647058823529
3,8,9,36,0.7272727272727273
4,8,9,36,0.7272727272727273
1,8,9,37,0.48
2,8,9,37,0.6
3,8,9,37,0.65
4,8,9,37,0.5
1,8,9,38,0.5555555555555556
2,8,9,38,0.5
3,8,9,38,0.5384615384615384
4,8,9,38,0.5
1,8,9,39,0.5555555555555556
2,8,9,39,0.6818181818181818
3,8,9,39,0.5
4,8,9,39,0.125
1,8,9,40,0.5833333333333334
2,8,9,40,0.5789473684210527
3,8,9,40,0.6153846153846154
4,8,9,40,0.75
1,8,9,41,0.41935483870967744
2,8,9,41,0.4583333333333333
3,8,9,41,0.5
4,8,9,41,0.4
1,8,9,42,0.6428571428571429
2,8,9,42,0.5714285714285714
3,8,9,42,0.38461538461538464
4,8,9,42,0.42857142857142855
1,8,9,43,0.3333333333333333
2,8,9,43,0.48148148148148145
3,8,9,43,0.5263157894736842
4,8,9,43,0.7692307692307693
1,8,9,44,0.6578947368421053
2,8,9,44,0.6176470588235294
3,8,9,44,0.5
4,8,9,44,0.5
1,8,9,45,0.631578947368421
2,8,9,45,0.7
3,8,9,45,0.5625
4,8,9,45,0.3333333333333333
1,8,9,46,0.47619047619047616
2,8,9,46,0.37037037037037035
3,8,9,46,0.2222222222222222
4,8,9,46,0.5714285714285714
1,8,9,47,0.4411764705882353
2,8,9,47,0.45454545454545453
3,8,9,47,0.5
4,8,9,47,0.5
1,8,9,48,0.4642857142857143
2,8,9,48,0.5555555555555556
3,8,9,48,0.55
4,8,9,48,0.5
1,8,9,49,0.3076923076923077
2,8,9,49,0.35135135135135137
3,8,9,49,0.4
4,8,9,49,0.5
1,8,9,50,0.55
2,8,9,50,0.5263157894736842
3,8,9,50,0.4
4,8,9,50,0.4
1,8,9,51,0.6190476190476191
2,8,9,51,0.5
3,8,9,51,0.7692307692307693
4,8,9,51,0.8
1,8,9,52,0.5
2,8,9,52,0.55
3,8,9,52,0.36363636363636365
4,8,9,52,0.5
1,8,9,53,0.4583333333333333
2,8,9,53,0.46153846153846156
3,8,9,53,0.5555555555555556
4,8,9,53,0.5
1,8,9,54,0.7
2,8,9,54,0.5555555555555556
3,8,9,54,0.5
4,8,9,54,0.42857142857142855
1,8,9,55,0.5
2,8,9,55,0.38461538461538464
3,8,9,55,0.45454545454545453
4,8,9,55,0.5
1,8,9,56,0.4166666666666667
2,8,9,56,0.6666666666666666
3,8,9,56,0.3333333333333333
4,8,9,56,0.5
1,8,9,57,0.3333333333333333
2,8,9,57,0.5
3,8,9,57,0.6666666666666666
4,8,9,57,0.5
1,8,9,58,0.6666666666666666
2,8,9,58,0.6666666666666666
3,8,9,58,0.6666666666666666
4,8,9,58,0.5
1,8,9,59,0.5
2,8,9,59,0.5
3,8,9,59,0.5
4,8,9,59,0.5
1,8,9,60,0.5
2,8,9,60,0.5
3,8,9,60,0.5
4,8,9,60,0.5
1,8,10,0,0.3157894736842105
2,8,10,0,0.2
3,8,10,0,0.25
4,8,10,0,0.25
1,8,10,1,0.25
2,8,10,1,0.2727272727272727
3,8,10,1,0.3333333333333333
4,8,10,1,0.5
1,8,10,2,0.3888888888888889
2,8,10,2,0.35294117647058826
3,8,10,2,0.6666666666666666
4,8,10,2,0.5
1,8,10,3,0.2857142857142857
2,8,10,3,0.14285714285714285
3,8,10,3,0.75
4,8,10,3,0.3333333333333333
1,8,10,4,0.25
2,8,10,4,0.3333333333333333
3,8,10,4,0.3333333333333333
4,8,10,4,0.3333333333333333
1,8,10,5,0.26666666666666666
2,8,10,5,0.4
3,8,10,5,0.6
4,8,10,5,0.5
1,8,10,6,0.38095238095238093
2,8,10,6,0.36363636363636365
3,8,10,6,0.2857142857142857
4,8,10,6,0.6666666666666666
1,8,10,7,0.4444444444444444
2,8,10,7,0.1
3,8,10,7,0.14285714285714285
4,8,10,7,0.2
1,8,10,8,0.36363636363636365
2,8,10,8,0.2
3,8,10,8,0.3333333333333333
4,8,10,8,0.5
1,8,10,9,0.36363636363636365
2,8,10,9,0.16666666666666666
3,8,10,9,0.25
4,8,10,9,0.3333333333333333
1,8,10,10,0.14285714285714285
2,8,10,10,0.25
3,8,10,10,0.2
4,8,10,10,0.3333333333333333
1,8,10,11,0.4166666666666667
2,8,10,11,0.5
3,8,10,11,0.5
4,8,10,11,0.5
1,8,10,12,0.4
2,8,10,12,0.375
3,8,10,12,0.4
4,8,10,12,0.6
1,8,10,13,0.4
2,8,10,13,0.2857142857142857
3,8,10,13,0.8
4,8,10,13,0.75
1,8,10,14,0.4
2,8,10,14,0.6
3,8,10,14,0.3333333333333333
4,8,10,14,0.25
1,8,10,15,0.36363636363636365
2,8,10,15,0.6
3,8,10,15,0.8
4,8,10,15,0.5
1,8,10,16,0.3333333333333333
2,8,10,16,0.5384615384615384
3,8,10,16,0.3333333333333333
4,8,10,16,0.3333333333333333
1,8,10,17,0.5
2,8,10,17,0.3333333333333333
3,8,10,17,0.25
4,8,10,17,0.2
1,8,10,18,0.45454545454545453
2,8,10,18,0.42857142857142855
3,8,10,18,0.75
4,8,10,18,0.6666666666666666
1,8,10,19,0.46153846153846156
2,8,10,19,0.2857142857142857
3,8,10,19,0.25
4,8,10,19,0.3333333333333333
1,8,10,20,0.25
2,8,10,20,0.75
3,8,10,20,0.3333333333333333
4,8,10,20,0.6666666666666666
1,8,10,21,0.5454545454545454
2,8,10,21,0.3333333333333333
3,8,10,21,0.75
4,8,10,21,0.5
1,8,10,22,0.625
2,8,10,22,0.8
3,8,10,22,0.5
4,8,10,22,0.3333333333333333
1,8,10,23,0.5
2,8,10,23,0.5
3,8,10,23,0.5
4,8,10,23,0.3333333333333333
1,8,10,24,0.5
2,8,10,24,0.4
3,8,10,24,0.6666666666666666
4,8,10,24,0.5
1,8,10,25,0.26666666666666666
2,8,10,25,0.35714285714285715
3,8,10,25,0.3333333333333333
4,8,10,25,0.4
1,8,10,26,0.3157894736842105
2,8,10,26,0.375
3,8,10,26,0.6666666666666666
4,8,10,26,0.5
1,8,10,27,0.45454545454545453
2,8,10,27,0.5
3,8,10,27,0.3333333333333333
4,8,10,27,0.5
1,8,10,28,0.25
2,8,10,28,0.3333333333333333
3,8,10,28,0.4
4,8,10,28,0.3333333333333333
1,8,10,29,0.45454545454545453
2,8,10,29,0.5
3,8,10,29,0.5
4,8,10,29,0.6666666666666666
1,8,10,30,0.47619047619047616
2,8,10,30,0.5
3,8,10,30,0.5714285714285714
4,8,10,30,0.75
1,8,10,31,0.45454545454545453
2,8,10,31,0.29411764705882354
3,8,10,31,0.6
4,8,10,31,0.6666666666666666
1,8,10,32,0.5714285714285714
2,8,10,32,0.375
3,8,10,32,0.25
4,8,10,32,0.2
1,8,10,33,0.42857142857142855
2,8,10,33,0.6
3,8,10,33,0.2
4,8,10,33,0.25
1,8,10,34,0.46153846153846156
2,8,10,34,0.5454545454545454
3,8,10,34,0.5
4,8,10,34,0.42857142857142855
1,8,10,35,0.47058823529411764
2,8,10,35,0.3333333333333333
3,8,10,35,0.5
4,8,10,35,0.6
1,8,10,36,0.4444444444444444
2,8,10,36,0.7142857142857143
3,8,10,36,0.8
4,8,10,36,0.75
1,8,10,37,0.5714285714285714
2,8,10,37,0.42857142857142855
3,8,10,37,0.5
4,8,10,37,0.25
1,8,10,38,0.7
2,8,10,38,0.5
3,8,10,38,0.3333333333333333
4,8,10,38,0.5
1,8,10,39,0.5
2,8,10,39,0.2727272727272727
3,8,10,39,0.7142857142857143
4,8,10,39,0.8
1,8,10,40,0.6
2,8,10,40,0.5714285714285714
3,8,10,40,0.5
4,8,10,40,0.6666666666666666
1,8,10,41,0.46153846153846156
2,8,10,41,0.5
3,8,10,41,0.6666666666666666
4,8,10,41,0.5
1,8,10,42,0.2222222222222222
2,8,10,42,0.42857142857142855
3,8,10,42,0.2
4,8,10,42,0.3333333333333333
1,8,10,43,0.4444444444444444
2,8,10,43,0.5714285714285714
3,8,10,43,0.5
4,8,10,43,0.5
1,8,10,44,0.4375
2,8,10,44,0.625
3,8,10,44,0.7142857142857143
4,8,10,44,0.5
1,8,10,45,0.6818181818181818
2,8,10,45,0.25
3,8,10,45,0.4
4,8,10,45,0.2
1,8,10,46,0.7
2,8,10,46,0.6
3,8,10,46,0.5714285714285714
4,8,10,46,0.5
1,8,10,47,0.7
2,8,10,47,0.8
3,8,10,47,0.8
4,8,10,47,0.5
1,8,10,48,0.625
2,8,10,48,0.7142857142857143
3,8,10,48,0.4444444444444444
4,8,10,48,0.6
1,8,10,49,0.45
2,8,10,49,0.4444444444444444
3,8,10,49,0.5714285714285714
4,8,10,49,0.8
1,8,10,50,0.8
2,8,10,50,0.7777777777777778
3,8,10,50,0.75
4,8,10,50,0.6666666666666666
1,8,10,51,0.7142857142857143
2,8,10,51,0.6
3,8,10,51,0.75
4,8,10,51,0.6666666666666666
1,8,10,52,0.36363636363636365
2,8,10,52,0.6666666666666666
3,8,10,52,0.5
4,8,10,52,0.5
1,8,10,53,0.375
2,8,10,53,0.6
3,8,10,53,0.5
4,8,10,53,0.5
1,8,10,54,0.75
2,8,10,54,0.5
3,8,10,54,0.5
4,8,10,54,0.6666666666666666
1,8,10,55,0.5
2,8,10,55,0.5
3,8,10,55,0.5
4,8,10,55,0.5
1,8,10,56,0.75
2,8,10,56,0.6666666666666666
3,8,10,56,0.5
4,8,10,56,0.5
1,8,10,57,0.5
2,8,10,57,0.5
3,8,10,57,0.5
4,8,10,57,0.6666666666666666
1,8,10,58,0.5
2,8,10,58,0.5
3,8,10,58,0.5
4,8,10,58,0.5
1,8,10,59,0.5
2,8,10,59,0.5
3,8,10,59,0.5
4,8,10,59,0.5
1,8,10,60,0.5
2,8,10,60,0.5
3,8,10,60,0.5
4,8,10,60,0.5
1,9,1,0,0.2608695652173913
2,9,1,0,0.2608695652173913
3,9,1,0,0.23333333333333334
4,9,1,0,0.4642857142857143
1,9,1,1,0.4722222222222222
2,9,1,1,0.5333333333333333
3,9,1,1,0.6
4,9,1,1,0.6842105263157895
1,9,1,2,0.7894736842105263
2,9,1,2,0.5517241379310345
3,9,1,2,0.6190476190476191
4,9,1,2,0.4
1,9,1,3,0.45161290322580644
2,9,1,3,0.38095238095238093
3,9,1,3,0.47368421052631576
4,9,1,3,0.4166666666666667
1,9,1,4,0.56
2,9,1,4,0.5217391304347826
3,9,1,4,0.5
4,9,1,4,0.5
1,9,1,5,0.6428571428571429
2,9,1,5,0.47058823529411764
3,9,1,5,0.6875
4,9,1,5,0.8181818181818182
1,9,1,6,0.6190476190476191
2,9,1,6,0.7222222222222222
3,9,1,6,0.5
4,9,1,6,0.5714285714285714
1,9,1,7,0.5416666666666666
2,9,1,7,0.5263157894736842
3,9,1,7,0.8181818181818182
4,9,1,7,0.8888888888888888
1,9,1,8,0.42857142857142855
2,9,1,8,0.5789473684210527
3,9,1,8,0.6923076923076923
4,9,1,8,0.7142857142857143
1,9,1,9,0.7272727272727273
2,9,1,9,0.5833333333333334
3,9,1,9,0.5294117647058824
4,9,1,9,0.5555555555555556
1,9,1,10,0.55
2,9,1,10,0.5263157894736842
3,9,1,10,0.45454545454545453
4,9,1,10,0.4
1,9,1,11,0.55
2,9,1,11,0.5882352941176471
3,9,1,11,0.6666666666666666
4,9,1,11,0.4
1,9,1,12,0.65
2,9,1,12,0.65
3,9,1,12,0.6
4,9,1,12,0.5
1,9,1,13,0.5
2,9,1,13,0.5789473684210527
3,9,1,13,0.5
4,9,1,13,0.8888888888888888
1,9,1,14,0.5909090909090909
2,9,1,14,0.5263157894736842
3,9,1,14,0.6923076923076923
4,9,1,14,0.5
1,9,1,15,0.6666666666666666
2,9,1,15,0.6666666666666666
3,9,1,15,0.5333333333333333
4,9,1,15,0.5555555555555556
1,9,1,16,0.6818181818181818
2,9,1,16,0.6666666666666666
3,9,1,16,0.6153846153846154
4,9,1,16,0.375
1,9,1,17,0.6842105263157895
2,9,1,17,0.46153846153846156
3,9,1,17,0.4166666666666667
4,9,1,17,0.5
1,9,1,18,0.5454545454545454
2,9,1,18,0.55
3,9,1,18,0.7058823529411765
4,9,1,18,0.6666666666666666
1,9,1,19,0.625
2,9,1,19,0.75
3,9,1,19,0.6363636363636364
4,9,1,19,0.5
1,9,1,20,0.7037037037037037
2,9,1,20,0.6
3,9,1,20,0.5
4,9,1,20,0.5
1,9,1,21,0.4782608695652174
2,9,1,21,0.5
3,9,1,21,0.5714285714285714
4,9,1,21,0.7777777777777778
1,9,1,22,0.6875
2,9,1,22,0.6
3,9,1,22,0.5833333333333334
4,9,1,22,0.5833333333333334
1,9,1,23,0.7272727272727273
2,9,1,23,0.5
3,9,1,23,0.5
4,9,1,23,0.5
1,9,1,24,0.7058823529411765
2,9,1,24,0.6363636363636364
3,9,1,24,0.5714285714285714
4,9,1,24,0.4
1,9,1,25,0.65
2,9,1,25,0.6470588235294118
3,9,1,25,0.45454545454545453
4,9,1,25,0.5
1,9,1,26,0.6190476190476191
2,9,1,26,0.47368421052631576
3,9,1,26,0.5
4,9,1,26,0.625
1,9,1,27,0.4375
2,9,1,27,0.42857142857142855
3,9,1,27,0.875
4,9,1,27,0.6
1,9,1,28,0.75
2,9,1,28,0.75
3,9,1,28,0.5
4,9,1,28,0.5
1,9,1,29,0.6666666666666666
2,9,1,29,0.3333333333333333
3,9,1,29,0.5
4,9,1,29,0.5
1,9,1,30,0.6666666666666666
2,9,1,30,0.6
3,9,1,30,0.5166666666666667
4,9,1,30,0.6060606060606061
1,9,1,31,0.6129032258064516
2,9,1,31,0.5555555555555556
3,9,1,31,0.65
4,9,1,31,0.6190476190476191
1,9,1,32,0.5714285714285714
2,9,1,32,0.6071428571428571
3,9,1,32,0.5555555555555556
4,9,1,32,0.8333333333333334
1,9,1,33,0.6666666666666666
2,9,1,33,0.6666666666666666
3,9,1,33,0.5789473684210527
4,9,1,33,0.5555555555555556
1,9,1,34,0.5555555555555556
2,9,1,34,0.4666666666666667
3,9,1,34,0.6666666666666666
4,9,1,34,0.5714285714285714
1,9,1,35,0.7037037037037037
2,9,1,35,0.7368421052631579
3,9,1,35,0.5714285714285714
4,9,1,35,0.7692307692307693
1,9,1,36,0.625
2,9,1,36,0.64
3,9,1,36,0.6428571428571429
4,9,1,36,0.47058823529411764
1,9,1,37,0.6896551724137931
2,9,1,37,0.7083333333333334
3,9,1,37,0.4166666666666667
4,9,1,37,0.42857142857142855
1,9,1,38,0.7
2,9,1,38,0.7894736842105263
3,9,1,38,0.7272727272727273
4,9,1,38,0.6666666666666666
1,9,1,39,0.5263157894736842
2,9,1,39,0.6470588235294118
3,9,1,39,0.875
4,9,1,39,0.7692307692307693
1,9,1,40,0.7407407407407407
2,9,1,40,0.6923076923076923
3,9,1,40,0.6086956521739131
4,9,1,40,0.8181818181818182
1,9,1,41,0.6060606060606061
2,9,1,41,0.6666666666666666
3,9,1,41,0.5
4,9,1,41,0.5
1,9,1,42,0.5769230769230769
2,9,1,42,0.5652173913043478
3,9,1,42,0.5294117647058824
4,9,1,42,0.36363636363636365
1,9,1,43,0.5909090909090909
2,9,1,43,0.4166666666666667
3,9,1,43,0.625
4,9,1,43,0.9166666666666666
1,9,1,44,0.5813953488372093
2,9,1,44,0.6666666666666666
3,9,1,44,0.7407407407407407
4,9,1,44,0.8
1,9,1,45,0.5416666666666666
2,9,1,45,0.7647058823529411
3,9,1,45,0.9411764705882353
4,9,1,45,0.75
1,9,1,46,0.85
2,9,1,46,0.7916666666666666
3,9,1,46,0.8947368421052632
4,9,1,46,0.7
1,9,1,47,0.9259259259259259
2,9,1,47,0.68
3,9,1,47,0.5555555555555556
4,9,1,47,0.42857142857142855
1,9,1,48,0.5925925925925926
2,9,1,48,0.6363636363636364
3,9,1,48,0.6
4,9,1,48,0.6
1,9,1,49,0.6086956521739131
2,9,1,49,0.4230769230769231
3,9,1,49,0.5416666666666666
4,9,1,49,0.5263157894736842
1,9,1,50,0.5666666666666667
2,9,1,50,0.7142857142857143
3,9,1,50,0.47058823529411764
4,9,1,50,0.6
1,9,1,51,0.625
2,9,1,51,0.5555555555555556
3,9,1,51,0.6666666666666666
4,9,1,51,0.5555555555555556
1,9,1,52,0.6190476190476191
2,9,1,52,0.7
3,9,1,52,0.7
4,9,1,52,0.7142857142857143
1,9,1,53,0.5714285714285714
2,9,1,53,0.6
3,9,1,53,0.75
4,9,1,53,0.5
1,9,1,54,0.625
2,9,1,54,0.7142857142857143
3,9,1,54,0.4
4,9,1,54,0.2
1,9,1,55,0.42857142857142855
2,9,1,55,0.3333333333333333
3,9,1,55,0.5
4,9,1,55,0.5
1,9,1,56,0.6666666666666666
2,9,1,56,0.5
3,9,1,56,0.3333333333333333
4,9,1,56,0.3333333333333333
1,9,1,57,0.5
2,9,1,57,0.5
3,9,1,57,0.6666666666666666
4,9,1,57,0.5
1,9,1,58,0.6666666666666666
2,9,1,58,0.5
3,9,1,58,0.5
4,9,1,58,0.5
1,9,1,59,0.5
2,9,1,59,0.5
3,9,1,59,0.5
4,9,1,59,0.5
1,9,1,60,0.5
2,9,1,60,0.5
3,9,1,60,0.5
4,9,1,60,0.5
1,9,2,0,0.34782608695652173
2,9,2,0,0.5
3,9,2,0,0.6666666666666666
4,9,2,0,0.7037037037037037
1,9,2,1,0.6078431372549019
2,9,2,1,0.675
3,9,2,1,0.75
4,9,2,1,0.6785714285714286
1,9,2,2,0.6153846153846154
2,9,2,2,0.7096774193548387
3,9,2,2,0.7368421052631579
4,9,2,2,0.7222222222222222
1,9,2,3,0.5625
2,9,2,3,0.625
3,9,2,3,0.75
4,9,2,3,0.6363636363636364
1,9,2,4,0.5483870967741935
2,9,2,4,0.43478260869565216
3,9,2,4,0.6666666666666666
4,9,2,4,0.7692307692307693
1,9,2,5,0.5
2,9,2,5,0.6428571428571429
3,9,2,5,0.42857142857142855
4,9,2,5,0.5384615384615384
1,9,2,6,0.6
2,9,2,6,0.6666666666666666
3,9,2,6,0.8125
4,9,2,6,0.7333333333333333
1,9,2,7,0.5789473684210527
2,9,2,7,0.6470588235294118
3,9,2,7,0.6666666666666666
4,9,2,7,0.875
1,9,2,8,0.6538461538461539
2,9,2,8,0.75
3,9,2,8,0.6363636363636364
4,9,2,8,0.38461538461538464
1,9,2,9,0.625
2,9,2,9,0.4444444444444444
3,9,2,9,0.38461538461538464
4,9,2,9,0.5
1,9,2,10,0.5
2,9,2,10,0.5833333333333334
3,9,2,10,0.5
4,9,2,10,0.5454545454545454
1,9,2,11,0.5
2,9,2,11,0.5384615384615384
3,9,2,11,0.5
4,9,2,11,0.16666666666666666
1,9,2,12,0.631578947368421
2,9,2,12,0.47058823529411764
3,9,2,12,0.6111111111111112
4,9,2,12,0.7
1,9,2,13,0.48484848484848486
2,9,2,13,0.7586206896551724
3,9,2,13,0.5384615384615384
4,9,2,13,0.375
1,9,2,14,0.6666666666666666
2,9,2,14,0.56
3,9,2,14,0.4782608695652174
4,9,2,14,0.8571428571428571
1,9,2,15,0.6666666666666666
2,9,2,15,0.6666666666666666
3,9,2,15,0.7
4,9,2,15,0.5
1,9,2,16,0.6
2,9,2,16,0.55
3,9,2,16,0.5833333333333334
4,9,2,16,0.5
1,9,2,17,0.6666666666666666
2,9,2,17,0.7619047619047619
3,9,2,17,0.6666666666666666
4,9,2,17,0.8333333333333334
1,9,2,18,0.7
2,9,2,18,0.42857142857142855
3,9,2,18,0.5384615384615384
4,9,2,18,0.375
1,9,2,19,0.6666666666666666
2,9,2,19,0.631578947368421
3,9,2,19,0.7692307692307693
4,9,2,19,0.7777777777777778
1,9,2,20,0.5555555555555556
2,9,2,20,0.6153846153846154
3,9,2,20,0.42857142857142855
4,9,2,20,0.5454545454545454
1,9,2,21,0.6296296296296297
2,9,2,21,0.5384615384615384
3,9,2,21,0.5
4,9,2,21,0.8
1,9,2,22,0.56
2,9,2,22,0.5714285714285714
3,9,2,22,0.45
4,9,2,22,0.5
1,9,2,23,0.5714285714285714
2,9,2,23,0.4583333333333333
3,9,2,23,0.7142857142857143
4,9,2,23,0.7272727272727273
1,9,2,24,0.5625
2,9,2,24,0.6666666666666666
3,9,2,24,0.7777777777777778
4,9,2,24,0.5882352941176471
1,9,2,25,0.625
2,9,2,25,0.6923076923076923
3,9,2,25,0.6
4,9,2,25,0.5555555555555556
1,9,2,26,0.5714285714285714
2,9,2,26,0.7272727272727273
3,9,2,26,0.6666666666666666
4,9,2,26,0.875
1,9,2,27,0.5909090909090909
2,9,2,27,0.7777777777777778
3,9,2,27,0.8571428571428571
4,9,2,27,0.8
1,9,2,28,0.8
2,9,2,28,0.6
3,9,2,28,0.6
4,9,2,28,0.6666666666666666
1,9,2,29,0.7272727272727273
2,9,2,29,0.75
3,9,2,29,0.75
4,9,2,29,0.6666666666666666
1,9,2,30,0.625
2,9,2,30,0.7283950617283951
3,9,2,30,0.7115384615384616
4,9,2,30,0.75
1,9,2,31,0.6307692307692307
2,9,2,31,0.6792452830188679
3,9,2,31,0.6363636363636364
4,9,2,31,0.6190476190476191
1,9,2,32,0.6896551724137931
2,9,2,32,0.6470588235294118
3,9,2,32,0.7142857142857143
4,9,2,32,0.6666666666666666
1,9,2,33,0.46875
2,9,2,33,0.5909090909090909
3,9,2,33,0.5714285714285714
4,9,2,33,0.42857142857142855
1,9,2,34,0.6521739130434783
2,9,2,34,0.5714285714285714
3,9,2,34,0.55
4,9,2,34,0.625
1,9,2,35,0.42857142857142855
2,9,2,35,0.48
3,9,2,35,0.45454545454545453
4,9,2,35,0.5
1,9,2,36,0.42857142857142855
2,9,2,36,0.6956521739130435
3,9,2,36,0.7142857142857143
4,9,2,36,0.6923076923076923
1,9,2,37,0.5952380952380952
2,9,2,37,0.6538461538461539
3,9,2,37,0.56
